"","E18_Double_KO_1","E18_Double_KO_2","E18_Double_KO_3","E18_WT_2","E18_WT_3","E18_WT_4"
"ENSMUSG00000027011",5.33808389210274,5.6370234391722,5.45072959307746,5.91547983377164,5.56424646772332,5.97523552226286
"ENSMUSG00000027009",4.44725132797771,4.09981689287078,4.28239258853834,5.43994016151276,5.95847522526556,5.56822074773877
"ENSMUSG00000075256",3.17651666346234,2.38209918329785,2.98173311040463,3.97971001789748,4.16039924268366,4.06822178252548
"ENSMUSG00000027007",5.74297807656751,5.63094124196438,5.32164517136178,5.07408188687921,5.37929718479946,4.82208267464001
"ENSMUSG00000027006",6.04676825267588,6.051909195612,6.14381735862976,5.63553594480441,5.88497374072546,6.14685610694843
"ENSMUSG00000027002",7.46338877042004,7.44255639292928,7.40717931470696,7.14494141604288,7.35375037819794,7.0596528968302
"ENSMUSG00000027091",5.97248182867114,6.14788952272393,5.98487145195303,6.32534081138307,6.1582598788161,6.38941079182245
"ENSMUSG00000027087",6.64952105276446,6.88791870687354,6.92240736500637,6.86333559634661,6.90643708017475,7.04799186469818
"ENSMUSG00000059588",4.71667136882482,4.40936126330231,5.12630253757004,4.65492357634143,5.02807814726297,5.51771129472407
"ENSMUSG00000027082",7.28766031181502,7.27832822857176,7.76098916958373,7.72460529608937,7.7191666248575,7.96224765392393
"ENSMUSG00000034101",6.80885603706889,6.36277789965386,6.73903890151439,5.67079256098693,5.51637125691421,6.04541373949746
"ENSMUSG00000076437",1.76588434330349,1.99952607926552,1.61124205007904,5.07243497455323,4.7169880319969,4.90509245110005
"ENSMUSG00000050043",4.01072191116475,4.0051800187327,3.50682415514838,5.48024504492848,5.76155832149724,5.40229044028505
"ENSMUSG00000027080",4.70754035707269,4.74515201157142,4.78116705152136,5.31597600722909,5.16588594076851,5.04306598464104
"ENSMUSG00000034075",6.39938171217103,6.61284790089213,6.38335596635311,6.04120208263885,6.15642360995443,6.00449022606159
"ENSMUSG00000027079",4.23063760220898,4.38643811902219,4.37333223840087,4.00410399348109,3.72113490188537,3.89991221199437
"ENSMUSG00000023224",6.20977126160503,5.76027650112988,6.2193053559439,2.82594861218007,3.44043530198841,4.77079135938846
"ENSMUSG00000027078",5.33611030076775,5.04506419602028,5.4195250487469,4.75482602122796,4.69185333631424,5.418320550104
"ENSMUSG00000027075",3.84296056632213,3.36167646554446,3.70252255706833,2.87211879361299,2.97419672164439,3.36893612815354
"ENSMUSG00000027074",8.48236227153636,8.26650879823661,8.06163596034212,4.78530662768272,4.89050767555409,5.33632717790669
"ENSMUSG00000027067",6.07898858780385,6.44203540765456,5.69257553514899,7.17056929292753,7.23029403367133,7.36762330839623
"ENSMUSG00000033955",7.99407733931233,7.68345763899569,7.68275272875084,6.48427622122813,6.5108725368695,6.34512062925659
"ENSMUSG00000044338",2.53072897004514,3.31994270723528,3.75051683868117,4.4621212821355,4.10562253217875,4.73633044451385
"ENSMUSG00000051329",3.90285462179107,3.9862467412155,3.97921751248584,5.10340927817158,5.2691892375607,4.80887713584074
"ENSMUSG00000008200",6.62629003654952,6.25142358707144,6.57463285592617,5.93010341203731,5.90479734325921,6.14773046760603
"ENSMUSG00000027282",6.338576868373,6.3766570982296,6.33793582738027,6.68568118683931,6.77498442961019,6.66453086453406
"ENSMUSG00000005510",5.27355008512901,5.07225146490486,5.26287559044549,5.62096314371714,5.43185831722446,5.25101986528219
"ENSMUSG00000005505",4.76734975230799,4.5029147788381,4.77827587812713,4.68109563269459,4.55915922236554,4.24204125330391
"ENSMUSG00000063235",5.44633678275476,5.29477213150038,5.60880300462763,5.42453072219035,5.36664650783816,5.17586250571345
"ENSMUSG00000005506",6.28433760053467,6.57025602416766,6.41534399434156,7.23234664282701,7.2317480703202,7.04658618575532
"ENSMUSG00000002102",6.76625083512329,6.79740824870284,6.67985089396582,7.0939025256608,6.90242553930653,7.15274778360878
"ENSMUSG00000002105",6.09191183826438,5.45758370252192,5.93900708498869,5.44758359682656,5.50294628096265,5.78266080767507
"ENSMUSG00000040687",4.70448379863935,5.13204263146227,4.55322811504723,3.24975632108664,3.17135185148181,3.52782132236891
"ENSMUSG00000002108",3.04737151216236,3.43052587330035,4.47682207615892,4.76505794383892,4.99968304522145,4.21893122760533
"ENSMUSG00000002103",6.16932943436836,6.34876388057705,6.50288893362435,5.73049145293216,5.47669706217357,5.834625556874
"ENSMUSG00000002109",5.4753184486877,5.59514970900389,5.56585756576914,4.5188499338149,4.44144101484956,4.48556648690326
"ENSMUSG00000027257",6.32271747084085,6.72159149023913,6.07598095259578,4.09126190042074,3.96723053215156,4.81108647017893
"ENSMUSG00000027255",6.11281241365258,6.33311465902676,6.0795083260911,6.72342517738071,6.69459750797073,6.19586774348236
"ENSMUSG00000040591",6.28126367527895,6.07449411270745,6.21610410823791,6.37762301154156,6.23856248095162,6.12037579717868
"ENSMUSG00000027253",6.20328965561079,6.54136263440556,6.6405914635186,5.98365840271502,6.25695931971771,5.36518204057888
"ENSMUSG00000040549",4.82759030428245,5.19935256642169,4.91090386940084,6.31214322017831,6.31956137176841,6.36405390677379
"ENSMUSG00000027249",9.5517687013809,9.80157715576392,9.55476005917557,8.97459397513734,8.82058085280552,8.33680646266605
"ENSMUSG00000075040",4.92271764836745,4.81977188417804,4.99299933283643,4.64830569757692,4.84866583956053,4.48833027135174
"ENSMUSG00000027247",7.60124155779742,7.69049304478633,7.45594074690835,7.73635369196482,7.99617959358258,7.14094027116973
"ENSMUSG00000027244",6.7238593227989,6.63124596158552,6.16056710220114,5.25339489814999,4.92255269909921,4.65256840488471
"ENSMUSG00000027243",4.10181929618473,4.76083363380369,3.95893324103149,3.46588975195141,3.17619311455131,2.77645565814837
"ENSMUSG00000040506",5.89951736598676,5.66348461522871,5.70936900037749,5.46023334942435,5.33885011552958,5.34245003077187
"ENSMUSG00000027239",2.11799058685588,0.991952859560718,2.90958332464879,6.68998372882679,6.95935315083327,8.19681851826638
"ENSMUSG00000040479",6.33462833346652,5.98003953801722,6.20430504957132,6.81687888279104,6.95231474174736,6.22846768593625
"ENSMUSG00000027230",5.64434653058549,5.05781537156082,6.38715628475974,6.8188447424594,7.06720839681535,7.3995401788417
"ENSMUSG00000058318",6.47487005861699,5.93038723737012,6.34381438916095,5.61870805136132,5.29723629196491,5.81934147100154
"ENSMUSG00000040434",5.49314072648977,6.17489600966528,5.49013525929063,4.98234347474228,5.54378896032586,4.26800721930276
"ENSMUSG00000027222",4.7377549701197,4.99290168895427,5.05164361484626,4.23951921246025,4.17740089615462,3.85778673632169
"ENSMUSG00000027223",2.38561226218533,2.46101624052207,2.0164985285653,3.26713839931488,3.26975555554281,3.54385143218786
"ENSMUSG00000068742",7.2250493639467,7.70156274302373,6.95028953025238,6.14042900521922,6.0588771222234,5.29903411492338
"ENSMUSG00000049922",6.45409200006809,6.7233076225282,5.7394105864426,5.00150999510609,5.18162018693564,4.98162457563833
"ENSMUSG00000075028",4.31722528720508,4.39794521923655,4.35015591603477,4.16729416089467,4.19658914298083,4.67942137207872
"ENSMUSG00000068735",5.79850129488559,5.22380561014623,5.24623292524292,4.03487353743796,3.86599798112996,5.39935664152947
"ENSMUSG00000027217",4.06416117012621,4.09275350034821,4.15890085172808,4.62602425020091,5.50487180015525,5.64948506316632
"ENSMUSG00000027215",8.14628381323227,7.84429345229001,8.33854929638679,6.70387902833888,6.3434305313101,6.71022954790783
"ENSMUSG00000027198",5.71135197102271,6.08075504335585,5.88358811611585,6.41968132252896,6.77618069422341,6.44025353265519
"ENSMUSG00000040174",4.39890908479878,3.96319386657929,4.62900348924339,4.25412151364805,4.04339423200341,4.15427133587925
"ENSMUSG00000027195",6.68173943781899,7.14980502870246,7.89714407668608,6.90649535657616,7.05247352591427,6.49624678553547
"ENSMUSG00000027194",4.99204195609648,4.75413379959142,5.11717874405716,4.56174080649233,4.63496551680022,4.30296409567253
"ENSMUSG00000027193",6.53718591819875,6.54460173554367,6.38049914355645,6.44344843016978,6.44670953576574,6.35651038610539
"ENSMUSG00000027164",5.45181537810143,5.98957805237281,5.05880933342327,4.61475313786589,4.64722149498109,4.5921852567841
"ENSMUSG00000032841",5.37891760961132,5.74120482705475,5.69564346834317,4.97178068168137,4.89785338918806,4.5531207300554
"ENSMUSG00000027163",4.45454689366823,4.38932351006576,4.65760410732399,4.95757556959333,4.90952928531683,4.64267842585672
"ENSMUSG00000048058",3.48514793573624,3.37919929279206,3.73866712080343,4.0749046385644,4.3329008491984,4.53719385211815
"ENSMUSG00000027189",6.99047432034419,7.25637076646447,6.83606940033255,7.30497301368911,7.29542970929552,7.27742549942465
"ENSMUSG00000027188",4.731762458738,4.03864609500876,4.84058053702836,3.93690752011014,3.93045396129329,4.17843186532558
"ENSMUSG00000005087",6.55086490698968,6.66437820153221,6.83328628870815,2.56993463402405,4.42119233100575,5.49452949567565
"ENSMUSG00000010914",3.80921177496759,4.03864609500876,3.69027029624432,4.33876132714539,4.4947340318686,4.09385409455521
"ENSMUSG00000010911",3.16766574588007,3.11906477746406,3.46428461018386,3.88155437362261,3.53768876078944,4.30296409567253
"ENSMUSG00000027187",7.69969492402749,7.25676580892063,7.94272391548927,8.77566067476699,8.61588306829225,8.00412817953975
"ENSMUSG00000032724",4.49048138003928,5.14234150951734,4.31467802068006,3.8395682214692,3.97280617209973,3.36893612815354
"ENSMUSG00000027185",3.90285462179107,3.82510927480477,4.04323837651772,4.78127956284634,4.82574117752955,4.91539745949179
"ENSMUSG00000027184",6.95233078881995,7.4570681167016,6.74941005301823,8.2922061072116,8.3847318107097,8.01518981750933
"ENSMUSG00000032698",3.95522679857305,2.95737262785057,4.09991453675294,3.0566948208464,2.9461278393622,3.94084247604925
"ENSMUSG00000027180",5.57240122000446,5.23025702409814,5.22515592449633,6.09004151824655,6.10910768715127,5.86896428563318
"ENSMUSG00000032679",5.75632273015897,5.33573467927887,6.03901732218527,5.18645373917813,5.17074554971164,5.35915510736095
"ENSMUSG00000027177",7.43876958168975,7.55282867650299,7.36925513225541,6.7668410932292,6.66863680821529,6.95014454130003
"ENSMUSG00000027176",4.68910310881601,4.72244981155799,4.6825594545807,4.88624912244788,5.1301555439227,5.04682056071171
"ENSMUSG00000027175",5.38847191632457,5.47398590713515,5.38952641021623,2.82594861218007,2.99626514492372,2.65379989880574
"ENSMUSG00000027173",5.3081927322264,5.94810735829151,5.8902983377054,5.36388774079622,5.08066510935719,4.65503034241201
"ENSMUSG00000074994",4.48692794218153,4.48414338895026,4.26184102959736,5.47152406389379,5.38766975840857,5.30217895549485
"ENSMUSG00000027170",5.71591265461281,5.91945014470682,5.57087855125786,6.17460480616269,6.0000243903173,6.32051771950927
"ENSMUSG00000016458",6.20437194751518,6.76722524320646,6.7887289297744,1.62938848423429,1.64809295078583,4.5478312831004
"ENSMUSG00000005973",5.17541326375969,5.60262805857425,5.53021269866597,6.91341145343041,7.24563276134263,8.19892911046621
"ENSMUSG00000016386",2.24122235285015,2.8525498028953,2.12970913901329,4.11705378360053,3.9275857793528,4.65503034241201
"ENSMUSG00000027122",4.56652123207675,4.85776751216632,4.63220947954248,4.5188499338149,4.39027625422306,4.89054064864155
"ENSMUSG00000027162",5.92205993463785,5.76139055140986,5.61205414975762,6.65849562569155,6.78927455097737,6.51737307058915
"ENSMUSG00000050199",6.05399077109412,6.44896645649316,5.75713978087491,5.12422543900279,5.37614490013478,5.03930161188328
"ENSMUSG00000027160",4.11569147076629,3.37338196619674,3.89631096755575,5.68702711010223,4.96653205959331,5.93122616057304
"ENSMUSG00000027133",4.8663971215588,4.71786618565028,4.68873142138813,5.03233432579821,4.83648470088695,4.93578924832296
"ENSMUSG00000027130",5.43531677978423,5.52078734790336,5.22727753523293,4.51642930398379,4.75307779438812,4.7888393826042
"ENSMUSG00000027131",5.02181487941662,4.85776751216632,5.0800953841016,4.17652251884821,4.23189339341686,3.76965582604302
"ENSMUSG00000027132",3.70295308757704,3.94761806032484,3.86939423453309,4.30549887301364,4.25495855361472,4.25832466590542
"ENSMUSG00000055943",6.22797923580196,6.36424517162462,6.36612955224251,5.93464304775559,5.83610237809661,6.32206775462038
"ENSMUSG00000044042",3.4343946352716,3.07673327975774,2.33252602201298,3.80428316003927,3.24231837283595,3.79219839469411
"ENSMUSG00000023236",3.75114780004659,4.72929806037058,6.51248948051696,1.3965036890802,1.54706303055459,1.84274733685755
"ENSMUSG00000041219",2.80636341265856,3.20017438076513,3.62095720491226,5.91364141996327,6.18972270768275,5.83571110624116
"ENSMUSG00000040383",4.65784088794847,4.88868358894901,4.36949528124321,5.53269028435814,5.6939647007199,5.13058411109538
"ENSMUSG00000057147",2.99829552046493,3.73724681348607,3.07892102909912,3.4808659595242,3.64634951245778,3.64143739778803
"ENSMUSG00000040282",3.5133678093837,3.02572359621596,3.48571116799519,4.43930137689267,4.47325914895989,4.11188801738548
"ENSMUSG00000027210",4.372191746423,3.93976663936358,4.18969124384153,5.75225666161583,4.37772190343361,5.68846273261391
"ENSMUSG00000027351",5.20166469387614,5.39292215259239,5.19295157300511,5.21061246241539,4.67142545461645,5.34854700779497
"ENSMUSG00000027349",3.93450550819896,3.81655994584009,3.42045252871513,4.57343207826027,4.44144101484956,4.52647740514002
"ENSMUSG00000040152",10.2733244852607,9.91860778611439,9.7755148250782,8.70221597911623,8.41474188093505,8.42563861685277
"ENSMUSG00000101859",5.48781712251222,5.52341640565305,3.72070802946512,4.23658093233891,4.20845347827391,2.94688307820655
"ENSMUSG00000005102",5.72950883415963,5.37411041611926,5.21450081667721,4.82692571688446,4.75307779438812,4.78434849947318
"ENSMUSG00000009549",6.64394772062003,6.54460173554367,6.4879249094774,5.63887809697297,5.51827895311402,5.85511260202336
"ENSMUSG00000040093",7.14219505836395,7.45259197097924,6.86087871553024,6.69480880035077,6.44721029767319,6.22184030688173
"ENSMUSG00000040084",0.889459028422025,0.304740300591611,0.794106107228855,5.66752361312106,5.49133888312192,5.35310289065752
"ENSMUSG00000074923",5.70982853366796,6.33984226467299,6.40881595134406,4.7194844618989,4.70531297951145,4.03079568788704
"ENSMUSG00000074918",5.95586956759276,6.16398552396502,6.31018130522385,4.11705378360053,4.08517655609193,4.63272018068692
"ENSMUSG00000045838",6.63434305796642,6.2913055017806,5.8033793334856,3.31806233447755,3.29222789527901,4.04588283234532
"ENSMUSG00000046804",4.91215807668116,4.43751230361646,4.00911899819971,3.90765034426165,3.64634951245778,3.33248715689887
"ENSMUSG00000027331",2.71211308686251,2.98815128940086,1.91485826668947,5.59825200897821,5.33777025392162,5.683647725922
"ENSMUSG00000027332",9.13518909413614,7.76292096723878,6.926983202683,6.19063491598164,6.05625344331727,5.80389372832649
"ENSMUSG00000040007",7.00669506248886,7.11056613396247,6.76263576862976,6.43386025769872,6.61170109817489,6.20849350995341
"ENSMUSG00000074916",3.75706049291649,3.70518560425377,3.43521168598754,4.38725984483658,4.70363737532671,5.35915510736095
"ENSMUSG00000039983",4.14304195891125,4.06414894415775,4.05761751589089,4.91960771939431,4.80244634891722,4.49933276540921
"ENSMUSG00000027326",-1.47619044389466,-0.623706438383355,-1.27628322066254,3.99369989761542,4.10053813910702,3.80555677754913
"ENSMUSG00000027323",3.48514793573624,3.53323292146448,3.81400566466656,5.42453072219035,5.50775526888505,5.14991405367581
"ENSMUSG00000070730",5.09366516443629,5.29323243547281,5.2649424891384,5.26064463722938,5.59801127040218,5.30688340001421
"ENSMUSG00000068580",4.45454689366823,4.33348923907323,4.6030958113774,4.5570376400096,4.69185333631424,4.41759575981451
"ENSMUSG00000027317",4.06416117012621,4.47602313276087,5.80195655719584,4.05835978934151,3.99215294724868,3.6214343731404
"ENSMUSG00000027315",8.76212242450729,9.12486516363336,9.39525784604934,7.19044512514523,7.06948702212799,6.84948073394403
"ENSMUSG00000034216",4.75558458993264,4.81548770867376,5.44344783608731,5.74400382514798,5.89455244574519,5.38014013249029
"ENSMUSG00000027314",4.63233401288351,3.86711209709819,4.40366597169077,2.98146618980135,3.07094995452397,3.30766598481283
"ENSMUSG00000034154",4.48692794218153,5.08654453577774,4.76373245818534,4.70254874236091,4.96373478282576,4.5478312831004
"ENSMUSG00000014077",7.39488548844207,7.10135741094656,6.50726074012399,5.53149203259417,5.56793504765756,5.88268423945935
"ENSMUSG00000085438",6.86673895192194,6.91620279929082,7.02292479772474,7.08535379978437,7.06981224643975,6.92128967862785
"ENSMUSG00000027306",1.78915412262634,1.78841946547559,1.97669752050733,6.33430167895469,6.04637193180331,6.1950220839969
"ENSMUSG00000027305",3.41955959410866,3.63884310942508,3.60146102928646,3.64498533928531,3.31874064829456,3.46747166645408
"ENSMUSG00000027304",5.90884229714554,5.74684036172419,6.05821354772787,5.93464304775559,5.73555579203617,5.95139698954337
"ENSMUSG00000034032",4.30112810440814,4.32145417415288,4.33842662345267,4.81515655542928,4.93117011670183,4.11188801738548
"ENSMUSG00000033943",5.97121073163659,6.25775294206957,6.01956222697911,6.22957843914901,6.2472152160508,6.1555759584618
"ENSMUSG00000033902",4.5324536505146,3.93976663936358,4.45526209771941,4.91226107059225,5.44595806684994,5.25589383965066
